ejercicio,area,institucion,unidad,linea,fuente,economico,objeto,aprobado,propuesto,nivel,diferencia
2019,3,3101,3,312,2,2112,54313,975,975.0,2,0.0
2019,3,3101,3,312,2,2112,54314,5890,5890.0,2,0.0
2019,3,3101,3,312,2,2112,54399,31290,31290.0,2,0.0
2019,3,3101,3,312,2,2112,54401,15,15.0,2,0.0
2019,3,3101,3,312,2,2112,54402,8000,8000.0,2,0.0
2019,3,3101,3,312,2,2112,54599,2600,2600.0,2,0.0
2019,3,3101,3,312,2,2136,55601,5815,5815.0,2,0.0
2019,3,3101,3,312,2,2136,55602,3595,3595.0,2,0.0
2019,3,3101,3,312,2,2143,56304,315,315.0,2,0.0
2019,3,3101,3,312,2,2211,61101,5000,5000.0,2,0.0
2019,3,3101,3,312,2,2211,61102,5000,5000.0,2,0.0
2019,3,3101,3,312,2,2211,61104,12000,12000.0,2,0.0
2019,3,3101,3,312,2,2214,61603,3335,3335.0,2,0.0
2019,3,3101,4,401,1,2111,51101,1162475,1162475.0,2,0.0
2019,3,3101,4,401,1,2111,51103,59105,59105.0,2,0.0
2019,3,3101,4,401,1,2111,51401,106385,106385.0,2,0.0
2019,3,3101,4,401,1,2111,51501,60705,60705.0,2,0.0
2019,3,3101,4,401,1,2111,51999,995,995.0,2,0.0
2019,3,3101,4,401,1,2112,54101,4800,4800.0,2,0.0
2019,3,3101,4,401,1,2112,54104,23000,23000.0,2,0.0
2019,3,3101,4,401,1,2112,54105,3400,3400.0,2,0.0
2019,3,3101,4,401,1,2112,54107,21000,21000.0,2,0.0
2019,3,3101,4,401,1,2112,54110,10105,10105.0,2,0.0
2019,3,3101,4,401,1,2112,54114,4570,4570.0,2,0.0
2019,3,3101,4,401,1,2112,54115,2505,2505.0,2,0.0
2019,3,3101,4,401,1,2112,54118,4570,4570.0,2,0.0
2019,3,3101,4,401,1,2112,54119,5200,5200.0,2,0.0
2019,3,3101,4,401,1,2112,54199,4635,4635.0,2,0.0
2019,3,3101,4,401,1,2112,54303,1075135,1075135.0,2,0.0
2019,3,3101,4,401,1,2214,61603,1560000,1500000.0,2,60000.0
2019,3,3101,4,401,2,2112,54111,30000,30000.0,2,0.0
2019,3,3101,4,401,2,2112,54112,27500,27500.0,2,0.0
2019,3,3101,4,401,2,2112,54118,17140,17140.0,2,0.0
2019,3,3101,5,501,1,2111,51101,236605,236605.0,2,0.0
2019,3,3101,5,501,1,2111,51103,9125,9125.0,2,0.0
2019,3,3101,5,501,1,2111,51401,18670,18670.0,2,0.0
2019,3,3101,5,501,1,2111,51501,11865,11865.0,2,0.0
2019,3,3101,5,501,1,2111,51999,10,10.0,2,0.0
2019,3,3101,5,501,1,2214,61599,301520,301520.0,2,0.0
2019,3,3101,5,501,2,2214,61599,20000,20000.0,2,0.0
2019,3,3101,6,601,1,2111,51101,41485,41485.0,2,0.0
2019,3,3101,6,601,1,2111,51103,1825,1825.0,2,0.0
2019,3,3101,6,601,1,2111,51105,63425,63425.0,2,0.0
2019,3,3101,6,601,1,2111,51401,2875,2875.0,2,0.0
2019,3,3101,6,601,1,2111,51501,2800,2800.0,2,0.0
2019,3,3101,6,601,1,2111,51999,15,15.0,2,0.0
2019,3,3101,6,601,1,2112,54101,35000,35000.0,2,0.0
2019,3,3101,6,601,1,2112,54104,840,840.0,2,0.0
2019,3,3101,6,601,1,2112,54105,6845,6845.0,2,0.0
2019,3,3101,6,601,1,2112,54109,160,160.0,2,0.0
2019,3,3101,6,601,1,2112,54110,660,660.0,2,0.0
2019,3,3101,6,601,1,2112,54114,7600,7600.0,2,0.0
2019,3,3101,6,601,1,2112,54115,3000,3000.0,2,0.0
2019,3,3101,6,601,1,2112,54116,5000,5000.0,2,0.0
2019,3,3101,6,601,1,2112,54199,26270,26270.0,2,0.0
2019,3,3101,6,601,1,2112,54203,360,360.0,2,0.0
2019,3,3101,6,601,1,2112,54302,1320,1320.0,2,0.0
2019,3,3101,6,601,1,2112,54313,6425,6425.0,2,0.0
2019,3,3101,6,601,1,2112,54314,2000,2000.0,2,0.0
2019,3,3101,6,601,1,2112,54403,4600,4600.0,2,0.0
2019,3,3101,6,601,1,2112,54599,4720,4720.0,2,0.0
2019,3,3101,7,701,1,2111,51999,214390,214390.0,2,0.0
2019,3,3101,7,701,1,2112,54101,3350,3350.0,2,0.0
2019,3,3101,7,701,1,2112,54105,7000,7000.0,2,0.0
2019,3,3101,7,701,1,2112,54110,2000,2000.0,2,0.0
2019,3,3101,7,701,1,2112,54114,3000,3000.0,2,0.0
2019,3,3101,7,701,1,2112,54115,6000,6000.0,2,0.0
2019,3,3101,7,701,1,2112,54199,12200,12200.0,2,0.0
2019,3,3101,7,701,1,2112,54302,3000,3000.0,2,0.0
2019,3,3101,7,701,1,2112,54599,53135,53135.0,2,0.0
2019,3,3101,7,701,1,2211,61101,15950,15950.0,2,0.0
2019,3,3101,7,701,1,2211,61102,5200,5200.0,2,0.0
2019,3,3101,7,701,1,2211,61103,75000,75000.0,2,0.0
2019,3,3101,7,701,1,2211,61104,27800,27800.0,2,0.0
2019,3,3101,7,701,1,2211,61105,30000,30000.0,2,0.0
2019,3,3101,7,701,1,2211,61107,30000,30000.0,2,0.0
2019,3,3101,7,702,1,2112,54114,10360,10360.0,2,0.0
2019,3,3101,7,702,1,2112,54115,10000,10000.0,2,0.0
2019,3,3101,7,702,1,2112,54116,2000,2000.0,2,0.0
2019,3,3101,7,702,1,2211,61102,10000,10000.0,2,0.0
2019,3,3101,7,702,1,2211,61104,3240,3240.0,2,0.0
2019,3,3101,7,702,1,2211,61107,2400,2400.0,2,0.0
2019,3,3101,8,801,1,2112,54105,59900,59900.0,2,0.0
2019,3,3101,8,801,1,2112,54116,188100,188100.0,2,0.0
2019,3,3101,8,801,1,2112,54199,332000,332000.0,2,0.0
2019,3,3101,8,801,1,2112,54203,20000,20000.0,2,0.0
2019,3,3101,8,801,1,2112,54505,200000,200000.0,2,0.0
2019,3,3101,8,801,1,2112,54599,4200000,4200000.0,2,0.0
2019,3,3105,1,101,2,2111,51101,134040,134040.0,2,0.0
2019,3,3105,1,101,2,2111,51103,11170,11170.0,2,0.0
2019,3,3105,1,101,2,2111,51105,63000,63000.0,2,0.0
2019,3,3105,1,101,2,2111,51107,21730,21730.0,2,0.0
2019,3,3105,1,101,2,2111,51401,9045,9045.0,2,0.0
2019,3,3105,1,101,2,2111,51501,8395,8395.0,2,0.0
2019,3,3105,1,101,2,2111,51701,11170,11170.0,2,0.0
2019,3,3105,1,101,2,2111,51903,17550,17550.0,2,0.0
2019,3,3105,1,101,2,2111,51999,28800,28800.0,2,0.0
2019,3,3105,1,101,2,2112,54101,1290,1290.0,2,0.0
2019,3,3105,1,101,2,2112,54104,95,95.0,2,0.0
2019,3,3105,1,101,2,2112,54105,880,880.0,2,0.0
2019,3,3105,1,101,2,2112,54107,220,220.0,2,0.0
2019,3,3105,1,101,2,2112,54111,20,20.0,2,0.0
2019,3,3105,1,101,2,2112,54112,10,10.0,2,0.0
2019,3,3105,1,101,2,2112,54114,550,550.0,2,0.0
2019,3,3105,1,101,2,2112,54115,2105,2105.0,2,0.0
2019,3,3105,1,101,2,2112,54199,120,120.0,2,0.0
2019,3,3105,1,101,2,2112,54310,8400,8400.0,2,0.0
2019,3,3105,1,101,2,2112,54313,2000,2000.0,2,0.0
2019,3,3105,1,101,2,2112,54399,480,480.0,2,0.0
2019,3,3105,1,101,2,2112,54403,1750,1750.0,2,0.0
2019,3,3105,1,101,2,2112,54501,2000,2000.0,2,0.0
2019,3,3105,1,101,2,2112,54503,15600,15600.0,2,0.0
2019,3,3105,1,102,2,2111,51101,106800,106800.0,2,0.0
2019,3,3105,1,102,2,2111,51103,8900,8900.0,2,0.0
2019,3,3105,1,102,2,2111,51107,11580,11580.0,2,0.0
2019,3,3105,1,102,2,2111,51401,6895,6895.0,2,0.0
2019,3,3105,1,102,2,2111,51501,8495,8495.0,2,0.0
2019,3,3105,1,102,2,2111,51701,8900,8900.0,2,0.0
2019,3,3105,1,102,2,2111,51903,9450,9450.0,2,0.0
2019,3,3105,1,102,2,2112,54101,27500,27500.0,2,0.0
2019,3,3105,1,102,2,2112,54104,2785,2785.0,2,0.0
2019,3,3105,1,102,2,2112,54105,27965,27965.0,2,0.0
2019,3,3105,1,102,2,2112,54107,22880,22880.0,2,0.0
2019,3,3105,1,102,2,2112,54112,2500,2500.0,2,0.0
2019,3,3105,1,102,2,2112,54114,1515,1515.0,2,0.0
2019,3,3105,1,102,2,2112,54115,4280,4280.0,2,0.0
2019,3,3105,1,102,2,2112,54116,4500,4500.0,2,0.0
2019,3,3105,1,102,2,2112,54118,500,500.0,2,0.0
2019,3,3105,1,102,2,2112,54199,16950,16950.0,2,0.0
2019,3,3105,1,102,2,2112,54305,98000,98000.0,2,0.0
2019,3,3105,1,102,2,2112,54313,4400,4400.0,2,0.0
2019,3,3105,1,102,2,2112,54399,39490,39490.0,2,0.0
2019,3,3105,1,102,2,2112,54403,6625,6625.0,2,0.0
2019,3,3105,1,102,2,2112,54505,6300,6300.0,2,0.0
2019,3,3105,1,102,2,2211,61101,300,300.0,2,0.0
2019,3,3105,1,103,2,2111,51101,458280,458280.0,2,0.0
2019,3,3105,1,103,2,2111,51103,38190,38190.0,2,0.0
2019,3,3105,1,103,2,2111,51107,49660,49660.0,2,0.0
2019,3,3105,1,103,2,2111,51401,35860,35860.0,2,0.0
2019,3,3105,1,103,2,2111,51501,36560,36560.0,2,0.0
2019,3,3105,1,103,2,2111,51701,38190,38190.0,2,0.0
2019,3,3105,1,103,2,2111,51903,79110,79110.0,2,0.0
2019,3,3105,1,103,2,2112,54101,17600,17600.0,2,0.0
2019,3,3105,1,103,2,2112,54103,80,80.0,2,0.0
2019,3,3105,1,103,2,2112,54104,35750,35750.0,2,0.0
2019,3,3105,1,103,2,2112,54105,10260,10260.0,2,0.0
2019,3,3105,1,103,2,2112,54106,10,10.0,2,0.0
2019,3,3105,1,103,2,2112,54107,7765,7765.0,2,0.0
2019,3,3105,1,103,2,2112,54109,4000,4000.0,2,0.0
2019,3,3105,1,103,2,2112,54110,17325,17325.0,2,0.0
2019,3,3105,1,103,2,2112,54111,950,950.0,2,0.0
2019,3,3105,1,103,2,2112,54112,190,190.0,2,0.0
2019,3,3105,1,103,2,2112,54114,2205,2205.0,2,0.0
2019,3,3105,1,103,2,2112,54115,11060,11060.0,2,0.0
2019,3,3105,1,103,2,2112,54118,885,885.0,2,0.0
2019,3,3105,1,103,2,2112,54119,2090,2090.0,2,0.0
2019,3,3105,1,103,2,2112,54199,2630,2630.0,2,0.0
2019,3,3105,1,103,2,2112,54201,65000,65000.0,2,0.0
2019,3,3105,1,103,2,2112,54202,12000,12000.0,2,0.0
2019,3,3105,1,103,2,2112,54203,70000,70000.0,2,0.0
2019,3,3105,1,103,2,2112,54301,50040,50040.0,2,0.0
2019,3,3105,1,103,2,2112,54302,11900,11900.0,2,0.0
2019,3,3105,1,103,2,2112,54303,30900,30900.0,2,0.0
2019,3,3105,1,103,2,2112,54306,69600,69600.0,2,0.0
2019,3,3105,1,103,2,2112,54307,66980,66980.0,2,0.0
2019,3,3105,1,103,2,2112,54316,21180,21180.0,2,0.0
2019,3,3105,1,103,2,2112,54317,25000,25000.0,2,0.0
2019,3,3105,1,103,2,2112,54318,108100,108100.0,2,0.0
2019,3,3105,1,103,2,2112,54399,22000,22000.0,2,0.0
2019,3,3105,1,103,2,2112,54401,2100,2100.0,2,0.0
2019,3,3105,1,103,2,2112,54403,6075,6075.0,2,0.0
2019,3,3105,1,103,2,2112,54504,5000,5000.0,2,0.0
2019,3,3105,1,103,2,2112,54505,15000,15000.0,2,0.0
2019,3,3105,1,103,2,2112,54599,19800,19800.0,2,0.0
2019,3,3105,1,103,2,2135,55599,33600,33600.0,2,0.0
2019,3,3105,1,103,2,2136,55601,63000,63000.0,2,0.0
2019,3,3105,1,103,2,2136,55602,22000,22000.0,2,0.0
2019,3,3105,1,103,2,2211,61101,22000,22000.0,2,0.0
2019,3,3105,1,103,2,2211,61102,17500,17500.0,2,0.0
2019,3,3105,1,103,2,2211,61104,41820,41820.0,2,0.0
2019,3,3105,1,103,2,2213,61403,39000,39000.0,2,0.0
2019,3,3105,1,104,2,2111,51101,140280,140280.0,2,0.0
2019,3,3105,1,104,2,2111,51103,11690,11690.0,2,0.0
2019,3,3105,1,104,2,2111,51107,15210,15210.0,2,0.0
2019,3,3105,1,104,2,2111,51401,11015,11015.0,2,0.0
2019,3,3105,1,104,2,2111,51501,9270,9270.0,2,0.0
2019,3,3105,1,104,2,2111,51701,11690,11690.0,2,0.0
2019,3,3105,1,104,2,2111,51903,12150,12150.0,2,0.0
2019,3,3105,1,104,2,2112,54104,5,5.0,2,0.0
2019,3,3105,1,104,2,2112,54105,1125,1125.0,2,0.0
2019,3,3105,1,104,2,2112,54107,40,40.0,2,0.0
2019,3,3105,1,104,2,2112,54114,565,565.0,2,0.0
2019,3,3105,1,104,2,2112,54115,565,565.0,2,0.0
2019,3,3105,1,104,2,2112,54116,50,50.0,2,0.0
2019,3,3105,1,104,2,2112,54301,450,450.0,2,0.0
2019,3,3105,1,104,2,2112,54313,2470,2470.0,2,0.0
2019,3,3105,1,104,2,2112,54504,8000,8000.0,2,0.0
2019,3,3105,1,104,2,2112,54599,5000,5000.0,2,0.0
2019,3,3105,1,104,2,2136,55603,5000,5000.0,2,0.0
2019,3,3105,1,104,2,2211,61101,400,400.0,2,0.0
2019,3,3105,1,104,2,2211,61104,1800,1800.0,2,0.0
2019,3,3105,2,201,2,2111,51101,32280,32280.0,2,0.0
2019,3,3105,2,201,2,2111,51103,2690,2690.0,2,0.0
2019,3,3105,2,201,2,2111,51107,3505,3505.0,2,0.0
2019,3,3105,2,201,2,2111,51401,3675,3675.0,2,0.0
2019,3,3105,2,201,2,2111,51501,1685,1685.0,2,0.0
2019,3,3105,2,201,2,2111,51701,2690,2690.0,2,0.0
2019,3,3105,2,201,2,2111,51903,4050,4050.0,2,0.0
2019,3,3105,2,201,2,2112,54105,365,365.0,2,0.0
2019,3,3105,2,201,2,2112,54107,15,15.0,2,0.0
2019,3,3105,2,201,2,2112,54114,315,315.0,2,0.0
2019,3,3105,2,201,2,2112,54115,10,10.0,2,0.0
2019,3,3105,2,201,2,2112,54301,70,70.0,2,0.0
2019,3,3105,2,201,2,2143,56304,5803980,5803980.0,2,0.0
2019,3,3105,2,202,2,2111,51101,419280,419280.0,2,0.0
2019,3,3105,2,202,2,2111,51103,34940,34940.0,2,0.0
2019,3,3105,2,202,2,2111,51107,45435,45435.0,2,0.0
2019,3,3105,2,202,2,2111,51401,36175,36175.0,2,0.0
2019,3,3105,2,202,2,2111,51501,31535,31535.0,2,0.0
2019,3,3105,2,202,2,2111,51701,34940,34940.0,2,0.0
2019,3,3105,2,202,2,2111,51903,51300,51300.0,2,0.0
2019,3,3105,2,202,2,2112,54101,73155,73155.0,2,0.0
2019,3,3105,2,202,2,2112,54103,800,800.0,2,0.0
2019,3,3105,2,202,2,2112,54104,2305,2305.0,2,0.0
2019,3,3105,2,202,2,2112,54105,13940,13940.0,2,0.0
2019,3,3105,2,202,2,2112,54107,5610,5610.0,2,0.0
2019,3,3105,2,202,2,2112,54114,1830,1830.0,2,0.0
2019,3,3105,2,202,2,2112,54115,10805,10805.0,2,0.0
2019,3,3105,2,202,2,2112,54119,10,10.0,2,0.0
2019,3,3105,2,202,2,2112,54199,295,295.0,2,0.0
2019,3,3105,2,202,2,2112,54204,14100,14100.0,2,0.0
2019,3,3105,2,202,2,2112,54301,95,95.0,2,0.0
2019,3,3105,2,202,2,2112,54305,98000,98000.0,2,0.0
2019,3,3105,2,202,2,2112,54313,5150,5150.0,2,0.0
2019,3,3105,2,202,2,2112,54399,21000,21000.0,2,0.0
2019,3,3105,2,202,2,2112,54401,10200,10200.0,2,0.0
2019,3,3105,2,202,2,2112,54403,13200,13200.0,2,0.0
2019,3,3105,2,202,2,2139,55704,2400,2400.0,2,0.0
2019,3,3105,2,202,2,2211,61101,1655,1655.0,2,0.0
2019,3,3105,2,202,2,2211,61104,6000,6000.0,2,0.0
2019,3,3105,3,301,2,2241,63105,3300725,3300725.0,2,0.0
2019,3,3105,3,301,2,2242,63210,16506135,16506135.0,2,0.0
2019,3,3105,4,401,2,2212,61201,1000,1000.0,2,0.0
2019,3,3105,4,401,2,2214,54111,940,940.0,2,0.0
2019,3,3105,4,401,2,2214,54112,195,195.0,2,0.0
2019,3,3105,4,401,2,2214,54118,635,635.0,2,0.0
2019,3,3105,4,401,2,2214,54199,35,35.0,2,0.0
2019,3,3105,4,401,2,2214,54301,15200,15200.0,2,0.0
2019,3,3105,4,401,2,2214,54303,25000,25000.0,2,0.0
2019,3,3106,1,101,1,2111,51101,1837465,1837465.0,2,0.0
2019,3,3106,1,101,1,2111,51103,103115,103115.0,2,0.0
2019,3,3106,1,101,1,2111,51107,158200,158200.0,2,0.0
2019,3,3106,1,101,1,2111,51201,62400,62400.0,2,0.0
2019,3,3106,1,101,1,2111,51203,915,915.0,2,0.0
2019,3,3106,1,101,1,2111,51207,700,700.0,2,0.0
2019,3,3106,1,101,1,2111,51401,137665,137665.0,2,0.0
2019,3,3106,1,101,1,2111,51402,1800,1800.0,2,0.0
2019,3,3106,1,101,1,2111,51501,138705,138705.0,2,0.0
2019,3,3106,1,101,1,2111,51502,4840,4840.0,2,0.0
2019,3,3106,1,101,1,2111,51701,32340,32340.0,2,0.0
2019,3,3106,1,101,1,2112,54101,16665,16665.0,2,0.0
2019,3,3106,1,101,1,2112,54103,145,145.0,2,0.0
2019,3,3106,1,101,1,2112,54104,31615,31615.0,2,0.0
2019,3,3106,1,101,1,2112,54105,17340,17340.0,2,0.0
2019,3,3106,1,101,1,2112,54106,4795,4795.0,2,0.0
2019,3,3106,1,101,1,2112,54107,9920,9920.0,2,0.0
2019,3,3106,1,101,1,2112,54108,1500,1500.0,2,0.0
2019,3,3106,1,101,1,2112,54109,18250,18250.0,2,0.0
2019,3,3106,1,101,1,2112,54110,17595,17595.0,2,0.0
2019,3,3106,1,101,1,2112,54111,12450,12450.0,2,0.0
2019,3,3106,1,101,1,2112,54112,12000,12000.0,2,0.0
2019,3,3106,1,101,1,2112,54114,4025,4025.0,2,0.0
2019,3,3106,1,101,1,2112,54115,11985,11985.0,2,0.0
2019,3,3106,1,101,1,2112,54116,345,345.0,2,0.0
2019,3,3106,1,101,1,2112,54118,8660,8660.0,2,0.0
2019,3,3106,1,101,1,2112,54119,6415,6415.0,2,0.0
2019,3,3106,1,101,1,2112,54199,77755,77755.0,2,0.0
2019,3,3106,1,101,1,2112,54201,75910,75910.0,2,0.0
2019,3,3106,1,101,1,2112,54202,53395,53395.0,2,0.0
2019,3,3106,1,101,1,2112,54203,66890,66890.0,2,0.0
2019,3,3106,1,101,1,2112,54301,4235,4235.0,2,0.0
2019,3,3106,1,101,1,2112,54302,48965,48965.0,2,0.0
2019,3,3106,1,101,1,2112,54303,10000,10000.0,2,0.0
2019,3,3106,1,101,1,2112,54305,9500,9500.0,2,0.0
2019,3,3106,1,101,1,2112,54306,130000,130000.0,2,0.0
2019,3,3106,1,101,1,2112,54307,2500,2500.0,2,0.0
2019,3,3106,1,101,1,2112,54310,5000,5000.0,2,0.0
2019,3,3106,1,101,1,2112,54313,1070,1070.0,2,0.0
2019,3,3106,1,101,1,2112,54314,5000,5000.0,2,0.0
2019,3,3106,1,101,1,2112,54316,11535,11535.0,2,0.0
2019,3,3106,1,101,1,2112,54317,89945,89945.0,2,0.0
2019,3,3106,1,101,1,2112,54399,14405,14405.0,2,0.0
2019,3,3106,1,101,1,2112,54401,3000,3000.0,2,0.0
2019,3,3106,1,101,1,2112,54402,2000,2000.0,2,0.0
2019,3,3106,1,101,1,2112,54403,35000,35000.0,2,0.0
2019,3,3106,1,101,1,2112,54404,1400,1400.0,2,0.0
2019,3,3106,1,101,1,2112,54505,38435,38435.0,2,0.0
2019,3,3106,1,101,1,2135,55507,40445,40445.0,2,0.0
2019,3,3106,1,101,1,2136,55601,18245,18245.0,2,0.0
2019,3,3106,1,101,1,2136,55602,22920,22920.0,2,0.0
2019,3,3106,1,102,1,2111,51101,218190,218190.0,2,0.0
2019,3,3106,1,102,1,2111,51103,9125,9125.0,2,0.0
2019,3,3106,1,102,1,2111,51107,14000,14000.0,2,0.0
2019,3,3106,1,102,1,2111,51401,16480,16480.0,2,0.0
2019,3,3106,1,102,1,2111,51501,15045,15045.0,2,0.0
2019,3,3106,1,102,1,2112,54101,430,430.0,2,0.0
2019,3,3106,1,102,1,2112,54104,800,800.0,2,0.0
2019,3,3106,1,102,1,2112,54105,5300,5300.0,2,0.0
2019,3,3106,1,102,1,2112,54107,800,800.0,2,0.0
2019,3,3106,1,102,1,2112,54113,780,780.0,2,0.0
2019,3,3106,1,102,1,2112,54114,3650,3650.0,2,0.0
2019,3,3106,1,102,1,2112,54115,2600,2600.0,2,0.0
2019,3,3106,1,102,1,2112,54116,780,780.0,2,0.0
2019,3,3106,1,102,1,2112,54118,1500,1500.0,2,0.0
2019,3,3106,1,102,1,2112,54119,1300,1300.0,2,0.0
2019,3,3106,1,102,1,2112,54199,5200,5200.0,2,0.0
2019,3,3106,1,102,1,2112,54203,1805,1805.0,2,0.0
2019,3,3106,1,102,1,2112,54301,1500,1500.0,2,0.0
2019,3,3106,1,102,1,2112,54305,400,400.0,2,0.0
2019,3,3106,1,102,1,2112,54310,400,400.0,2,0.0
2019,3,3106,1,102,1,2112,54313,6000,6000.0,2,0.0
2019,3,3106,1,102,1,2112,54316,1230,1230.0,2,0.0
2019,3,3106,1,102,1,2112,54399,1400,1400.0,2,0.0
2019,3,3106,1,102,1,2112,54401,200,200.0,2,0.0
2019,3,3106,1,102,1,2112,54403,400,400.0,2,0.0
2019,3,3106,1,102,1,2112,54505,5500,5500.0,2,0.0
2019,3,3106,1,102,1,2112,54599,8000,8000.0,2,0.0
2019,3,3106,1,103,1,2111,51101,28635,28635.0,2,0.0
2019,3,3106,1,103,1,2111,51103,1370,1370.0,2,0.0
2019,3,3106,1,103,1,2111,51107,2100,2100.0,2,0.0
2019,3,3106,1,103,1,2111,51401,2145,2145.0,2,0.0
2019,3,3106,1,103,1,2111,51501,2220,2220.0,2,0.0
2019,3,3106,1,103,1,2111,51701,2130,2130.0,2,0.0
2019,3,3106,1,103,1,2112,54101,1060,1060.0,2,0.0
2019,3,3106,1,103,1,2112,54104,5,5.0,2,0.0
2019,3,3106,1,103,1,2112,54105,590,590.0,2,0.0
2019,3,3106,1,103,1,2112,54107,35,35.0,2,0.0
2019,3,3106,1,103,1,2112,54111,195,195.0,2,0.0
2019,3,3106,1,103,1,2112,54114,1565,1565.0,2,0.0
2019,3,3106,1,103,1,2112,54115,1345,1345.0,2,0.0
2019,3,3106,1,103,1,2112,54199,425,425.0,2,0.0
2019,3,3106,1,103,1,2112,54203,360,360.0,2,0.0
2019,3,3106,1,103,1,2112,54310,13500,13500.0,2,0.0
2019,3,3106,1,103,1,2112,54403,500,500.0,2,0.0
2019,3,3106,1,103,1,2112,54505,1000,1000.0,2,0.0
2019,3,3106,2,201,1,2111,51101,2276230,2276230.0,2,0.0
2019,3,3106,2,201,1,2111,51103,138100,138100.0,2,0.0
2019,3,3106,2,201,1,2111,51107,212100,212100.0,2,0.0
2019,3,3106,2,201,1,2111,51401,177265,177265.0,2,0.0
2019,3,3106,2,201,1,2111,51501,167345,167345.0,2,0.0
2019,3,3106,2,201,1,2111,51701,56370,56370.0,2,0.0
2019,3,3106,2,201,1,2112,54101,588010,588010.0,2,0.0
2019,3,3106,2,201,1,2112,54103,40,40.0,2,0.0
2019,3,3106,2,201,1,2112,54104,4760,4760.0,2,0.0
2019,3,3106,2,201,1,2112,54105,9650,9650.0,2,0.0
2019,3,3106,2,201,1,2112,54106,2795,2795.0,2,0.0
2019,3,3106,2,201,1,2112,54107,13460,13460.0,2,0.0
2019,3,3106,2,201,1,2112,54110,11125,11125.0,2,0.0
2019,3,3106,2,201,1,2112,54111,6395,6395.0,2,0.0
2019,3,3106,2,201,1,2112,54112,6395,6395.0,2,0.0
2019,3,3106,2,201,1,2112,54114,8000,8000.0,2,0.0
2019,3,3106,2,201,1,2112,54115,10730,10730.0,2,0.0
2019,3,3106,2,201,1,2112,54116,2980,2980.0,2,0.0
2019,3,3106,2,201,1,2112,54118,11540,11540.0,2,0.0
2019,3,3106,2,201,1,2112,54119,7850,7850.0,2,0.0
2019,3,3106,2,201,1,2112,54199,53770,53770.0,2,0.0
2019,3,3106,2,201,1,2112,54201,3930,3930.0,2,0.0
2019,3,3106,2,201,1,2112,54202,2545,2545.0,2,0.0
2019,3,3106,2,201,1,2112,54203,11385,11385.0,2,0.0
2019,3,3106,2,201,1,2112,54301,16955,16955.0,2,0.0
2019,3,3106,2,201,1,2112,54302,17800,17800.0,2,0.0
2019,3,3106,2,201,1,2112,54303,13080,13080.0,2,0.0
2019,3,3106,2,201,1,2112,54306,58840,58840.0,2,0.0
2019,3,3106,2,201,1,2112,54310,10000,10000.0,2,0.0
2019,3,3106,2,201,1,2112,54313,29075,29075.0,2,0.0
2019,3,3106,2,201,1,2112,54314,385,385.0,2,0.0
2019,3,3106,2,201,1,2112,54316,3535,3535.0,2,0.0
2019,3,3106,2,201,1,2112,54399,2000,2000.0,2,0.0
2019,3,3106,2,201,1,2112,54401,3000,3000.0,2,0.0
2019,3,3106,2,201,1,2112,54403,12245,12245.0,2,0.0
2019,3,3106,2,201,1,2136,55602,3865,3865.0,2,0.0
2019,3,3106,2,201,1,2143,56303,2112470,2112470.0,2,0.0
2019,3,3106,2,202,1,2111,51101,3997770,3997770.0,2,0.0
2019,3,3106,2,202,1,2111,51103,252945,252945.0,2,0.0
2019,3,3106,2,202,1,2111,51107,389900,389900.0,2,0.0
2019,3,3106,2,202,1,2111,51401,313720,313720.0,2,0.0
2019,3,3106,2,202,1,2111,51501,294375,294375.0,2,0.0
2019,3,3106,2,202,1,2111,51701,87465,87465.0,2,0.0
2019,3,3106,2,202,1,2112,54101,467260,467260.0,2,0.0
2019,3,3106,2,202,1,2112,54103,2600,2600.0,2,0.0
2019,3,3106,2,202,1,2112,54104,22360,22360.0,2,0.0
2019,3,3106,2,202,1,2112,54105,12170,12170.0,2,0.0
2019,3,3106,2,202,1,2112,54106,4800,4800.0,2,0.0
2019,3,3106,2,202,1,2112,54107,40340,40340.0,2,0.0
2019,3,3106,2,202,1,2112,54108,59000,59000.0,2,0.0
2019,3,3106,2,202,1,2112,54110,83280,83280.0,2,0.0
2019,3,3106,2,202,1,2112,54111,1050,1050.0,2,0.0
2019,3,3106,2,202,1,2112,54112,1230,1230.0,2,0.0
2019,3,3106,2,202,1,2112,54113,1450,1450.0,2,0.0
2019,3,3106,2,202,1,2112,54114,18920,18920.0,2,0.0
2019,3,3106,2,202,1,2112,54115,3720,3720.0,2,0.0
2019,3,3106,2,202,1,2112,54116,2540,2540.0,2,0.0
2019,3,3106,2,202,1,2112,54118,7540,7540.0,2,0.0
2019,3,3106,2,202,1,2112,54119,5005,5005.0,2,0.0
2019,3,3106,2,202,1,2112,54199,120850,120850.0,2,0.0
2019,3,3106,2,202,1,2112,54201,150370,150370.0,2,0.0
2019,3,3106,2,202,1,2112,54202,53890,53890.0,2,0.0
2019,3,3106,2,202,1,2112,54203,24805,24805.0,2,0.0
2019,3,3106,2,202,1,2112,54301,15435,15435.0,2,0.0
2019,3,3106,2,202,1,2112,54302,34065,34065.0,2,0.0
2019,3,3106,2,202,1,2112,54303,28335,28335.0,2,0.0
2019,3,3106,2,202,1,2112,54306,65820,65820.0,2,0.0
2019,3,3106,2,202,1,2112,54307,1750,1750.0,2,0.0
